3.0,8.0
4.0,11.0
5.0,13.0
6.0,16.0
7.0,18.0
8.0,22.0
9.0,24.0
10.0,27.0
11.0,29.0
12.0,33.0
13.0,35.0
14.0,37.0
15.0,40.0
16.0,43.0
17.0,46.0
18.0,48.0
19.0,50.0
20.0,54.0
21.0,56.0
22.0,59.0
23.0,62.0
24.0,65.0
25.0,67.0
26.0,69.0
27.0,72.0
28.0,76.0
29.0,77.0
30.0,80.0
31.0,82.0
32.0,86.0
33.0,89.0
34.0,91.0
35.0,93.0
36.0,97.0
37.0,99.0
38.0,102.0
39.0,104.0
40.0,107.0
41.0,110.0
42.0,112.0
43.0,115.0
44.0,118.0
45.0,121.0
46.0,123.0
47.0,125.0
48.0,129.0
49.0,132.0
50.0,134.0
