1.0,2.0
2.0,5.0
3.0,6.0
4.0,9.0
5.0,11.0
6.0,13.0
7.0,15.0
8.0,18.0
9.0,20.0
10.0,22.0
11.0,25.0
12.0,26.0
13.0,29.0
14.0,31.0
15.0,33.0
16.0,35.0
17.0,37.0
18.0,39.0
19.0,42.0
20.0,44.0
21.0,46.0
22.0,49.0
23.0,50.0
24.0,53.0
25.0,55.0
26.0,57.0
27.0,60.0
28.0,62.0
29.0,64.0
30.0,66.0
31.0,69.0
32.0,70.0
33.0,73.0
34.0,75.0
35.0,77.0
36.0,80.0
37.0,81.0
38.0,84.0
39.0,87.0
40.0,88.0
