2.0,8.0
3.0,13.0
4.0,17.0
5.0,22.0
6.0,26.0
7.0,31.0
8.0,35.0
9.0,39.0
10.0,44.0
11.0,48.0
12.0,53.0
13.0,56.0
14.0,61.0
15.0,65.0
16.0,69.0
17.0,74.0
18.0,78.0
19.0,83.0
20.0,87.0
21.0,92.0
22.0,96.0
23.0,100.0
24.0,105.0
25.0,109.0
26.0,114.0
27.0,117.0
28.0,122.0
29.0,126.0
30.0,130.0
