1.0,6.0
2.0,11.0
3.0,17.0
4.0,23.0
5.0,28.0
6.0,34.0
7.0,40.0
8.0,45.0
9.0,51.0
10.0,56.0
11.0,62.0
12.0,67.0
13.0,73.0
14.0,78.0
15.0,84.0
16.0,90.0
17.0,96.0
18.0,101.0
19.0,107.0
20.0,112.0
21.0,117.0
22.0,124.0
23.0,128.0
24.0,134.0
25.0,140.0
26.0,145.0
27.0,150.0
28.0,156.0
29.0,162.0
30.0,167.0
31.0,173.0
32.0,178.0
33.0,185.0
34.0,190.0
35.0,194.0
36.0,200.0
37.0,206.0
38.0,212.0
39.0,217.0
