14.0,2.0,52.0
14.0,4.0,57.7
14.0,6.0,62.3
14.0,8.0,66.3
14.0,10.0,71.6
14.0,14.0,86.1
14.0,12.0,78.2
14.0,16.0,90.0
14.0,18.0,93.8
