27.0,3.0,6.3,29
27.0,9.0,18.5,21
27.0,15.0,32.4,24
27.0,18.0,39.3,25
27.0,21.0,46.6,123
27.0,27.0,65.2,0
27.0,33.0,61.2,196
27.0,36.0,60.6,89
27.0,45.0,58.8,41
27.0,54.0,58.9,45
