35.0,5.0,57.0
35.0,10.0,61.1
35.0,15.0,63.3
35.0,20.0,64.6
35.0,25.0,68.2
35.0,30.0,73.6
35.0,35.0,76.9
35.0,40.0,81.6
35.0,45.0,89.7
35.0,50.0,95.4
