19.0,4.0,44.0
19.0,7.0,47.2
19.0,10.0,49.5
19.0,13.0,53.5
19.0,16.0,57.3
19.0,19.0,60.5
19.0,22.0,64.5
19.0,25.0,72.8
19.0,28.0,77.6
19.0,31.0,82.7
19.0,34.0,86.9
