22.0,4.0,50.3
22.0,7.0,52.9
22.0,10.0,53.9
22.0,13.0,59.7
22.0,16.0,61.8
22.0,19.0,65.4
22.0,22.0,72.4
22.0,25.0,74.5
22.0,28.0,79.1
22.0,31.0,85.2
22.0,34.0,91.8
