4.0,2.0,21.4
4.0,4.0,23.4
4.0,6.0,32.6
4.0,8.0,39.4
4.0,10.0,43.9
4.0,12.0,52.2
4.0,14.0,56.5
4.0,16.0,63.8
4.0,18.0,69.5
