17.0,5.0,34.7,0
17.0,9.0,35.9,0
17.0,13.0,37.8,0
17.0,17.0,38.4,0
17.0,21.0,46.6,0
17.0,25.0,53.0,0
17.0,29.0,58.5,0
17.0,33.0,63.7,0
17.0,37.0,70.7,0
17.0,41.0,74.7,0
17.0,45.0,80.4,0
