32.0,4.0,64.6
32.0,8.0,66.1
32.0,12.0,68.4
32.0,16.0,70.5
32.0,20.0,76.5
32.0,24.0,83.1
32.0,28.0,86.4
32.0,32.0,92.9
32.0,36.0,97.3
32.0,40.0,101.7
