28.0,4.0,59.9,0
28.0,7.0,61.7,0
28.0,10.0,65.4,0
28.0,13.0,69.6,0
28.0,16.0,73.0,0
28.0,19.0,76.7,0
28.0,22.0,80.6,0
28.0,25.0,83.4,0
28.0,28.0,90.4,0
28.0,31.0,95.0,0
28.0,34.0,100.4,0
