37.0,5.0,63.3,0
37.0,9.0,64.8,0
37.0,13.0,65.3,0
37.0,17.0,68.6,0
37.0,21.0,71.2,0
37.0,25.0,75.1,0
37.0,29.0,79.9,0
37.0,33.0,84.8,0
37.0,37.0,89.1,0
37.0,41.0,92.7,0
37.0,45.0,98.2,0
