9.0,3.0,27.4
9.0,6.0,31.7
9.0,9.0,33.2
9.0,12.0,40.2
9.0,15.0,48.4
9.0,18.0,55.0
9.0,21.0,59.6
9.0,24.0,65.9
9.0,27.0,70.8
9.0,30.0,73.5
