8.0,4.0,21.5
8.0,8.0,22.3
8.0,12.0,31.1
8.0,16.0,40.4
8.0,20.0,45.1
8.0,24.0,53.3
8.0,28.0,59.3
8.0,32.0,67.0
8.0,36.0,73.1
8.0,40.0,77.7
