31.0,4.0,65.6
31.0,7.0,69.0
31.0,10.0,70.5
31.0,13.0,74.3
31.0,16.0,78.5
31.0,19.0,81.2
31.0,22.0,85.4
31.0,25.0,90.7
31.0,28.0,95.1
31.0,31.0,97.9
31.0,34.0,103.4
