6.0,3.0,20.4
6.0,6.0,20.9
6.0,9.0,30.0
6.0,12.0,37.7
6.0,15.0,43.1
6.0,18.0,47.9
6.0,21.0,55.7
6.0,24.0,59.9
6.0,27.0,67.5
6.0,30.0,74.5
