9.0,1.0,7.0,30
9.0,3.0,17.2,18
9.0,5.0,27.4,20
9.0,6.0,32.5,55
9.0,7.0,36.9,228
9.0,9.0,56.1,0
9.0,12.0,50.7,226
9.0,15.0,47.3,34
9.0,18.0,52.8,39
