40.0,4.0,74.7
40.0,8.0,80.3
40.0,12.0,82.0
40.0,16.0,82.7
40.0,20.0,87.7
40.0,24.0,94.9
40.0,28.0,97.0
40.0,32.0,104.6
40.0,36.0,108.8
40.0,40.0,114.1
