41.0,5.0,69.1,0
41.0,9.0,72.8,0
41.0,13.0,71.7,0
41.0,17.0,76.7,0
41.0,21.0,77.7,0
41.0,25.0,82.0,0
41.0,29.0,84.1,0
41.0,33.0,91.6,0
41.0,37.0,91.4,0
41.0,41.0,97.9,0
41.0,45.0,101.9,0
