3.0,1.0,6.1,5
3.0,3.0,17.1,0
3.0,5.0,17.0,12
3.0,6.0,17.5,13
3.0,7.0,17.0,15
3.0,9.0,17.5,18
3.0,12.0,16.9,40
3.0,15.0,16.9,39
3.0,18.0,17.0,45
