9.0,5.0,19.9
9.0,9.0,19.8
9.0,13.0,28.4
9.0,17.0,35.4
9.0,21.0,42.4
9.0,25.0,49.4
9.0,29.0,54.2
9.0,33.0,61.2
9.0,37.0,66.3
9.0,41.0,72.0
9.0,45.0,78.3
