14.0,2.0,6.3,19
14.0,6.0,17.4,16
14.0,7.0,20.6,16
14.0,10.0,30.5,48
14.0,14.0,45.3,0
14.0,18.0,41.4,145
14.0,21.0,42.2,27
14.0,22.0,40.0,28
14.0,28.0,42.9,32
14.0,35.0,40.7,37
14.0,42.0,40.9,42
