4.0,4.0,11.9
4.0,7.0,20.3
4.0,10.0,28.1
4.0,13.0,33.8
4.0,16.0,37.6
4.0,19.0,45.9
4.0,22.0,49.6
4.0,25.0,56.9
4.0,28.0,60.3
4.0,31.0,67.7
4.0,34.0,71.8
