18.0,3.0,43.7
18.0,6.0,48.8
18.0,9.0,52.8
18.0,12.0,56.6
18.0,15.0,61.4
18.0,18.0,68.2
18.0,21.0,73.3
18.0,24.0,77.4
18.0,27.0,83.8
18.0,30.0,88.8
