24.0,6.0,42.2
24.0,12.0,41.9
24.0,18.0,45.2
24.0,24.0,45.2
24.0,30.0,56.1
24.0,36.0,63.0
24.0,42.0,70.4
24.0,48.0,78.1
24.0,54.0,83.5
