25.0,4.0,54.7
25.0,7.0,58.1
25.0,10.0,61.1
25.0,13.0,66.3
25.0,16.0,64.6
25.0,19.0,72.4
25.0,22.0,77.0
25.0,25.0,79.0
25.0,28.0,84.3
25.0,31.0,90.4
25.0,34.0,92.9
