20.0,5.0,36.2
20.0,10.0,41.5
20.0,15.0,42.5
20.0,20.0,41.7
20.0,25.0,51.6
20.0,30.0,59.6
20.0,35.0,65.4
20.0,40.0,71.1
20.0,45.0,79.2
20.0,50.0,84.3
