4.640355412929076524e-11,4.506155163621774254e-11,2.045257344903903457e-11,1.329597662419455240e-11,9.565470196277677295e-12,4.473174160162149282e-12,3.765048390671437403e-12,3.285486958936341769e-12,1.791456490229227414e-12
2.296448499646208871e-11,4.674817546393733924e-12,2.751154878576376803e-12,2.108205306658725245e-12,7.603098121791108631e-12,1.316050446699502795e-12,1.537974307050613515e-12,1.965179879472113856e-12,9.932503103712664579e-13
2.012731044621072363e-11,2.580181814284034563e-12,3.123838865674024787e-12,1.779632982914927837e-12,1.604598686967130591e-12,1.730196495915983778e-12,1.578593672306229328e-12,1.776566649490484871e-12,5.280450611689100196e-13
1.107433389907884347e-11,3.189033176597186009e-12,1.930041589537010444e-12,1.240764763553763254e-12,3.119570013703159456e-12,8.415288959448801521e-13,1.731224086141795794e-12,1.174879240928937584e-12,6.340238346536250160e-13
1.369956462531111370e-11,2.684376193630292205e-12,1.727585325598842049e-12,8.456981888543581903e-13,1.582556997250044676e-12,1.475678828877430888e-12,1.094511431464004677e-12,6.716076915688259861e-13,7.102017925702173627e-13
6.148864503579750002e-12,1.406328655081104895e-12,1.114694967577456951e-12,1.439317913007013628e-12,1.659605118832781718e-12,1.048327437306592583e-12,4.365199098783500455e-13,5.596109491325628119e-13,3.263599157802053529e-13
6.224115413574401104e-12,2.326178791944613690e-12,1.894585421384985345e-12,7.900948750140454156e-13,6.971713274404689724e-13,1.307338237108984650e-12,4.624720787906914052e-13,9.837547788332580063e-13,5.513008644416433911e-13
3.117259882924207622e-12,1.821861776246723437e-12,1.317834056014167666e-12,7.288018030792902087e-13,7.861586147988137440e-13,6.727025295330406283e-13,6.693134536290869922e-13,5.970839651875731025e-13,2.295408768183392798e-13
2.157681114691595229e-12,1.536850079693212873e-12,1.439782453343222456e-12,6.817119701836107876e-13,6.097932804793237857e-13,8.357620541878830007e-13,6.647672656386777025e-13,4.323876391660385250e-13,3.948110416363643675e-13
