-5.715201666586026524e-05,-2.812185028248699592e-02,-3.914415554753352539e-02,-4.899465243927015462e-02,-5.618710480298697713e-02,-6.131140749473651397e-02,-5.701389970350150688e-02,-6.020115178509238829e-02
3.052874846463952616e-02,1.471691681653835551e-04,-1.583741190644655586e-02,-2.865233878969721329e-02,-3.506284544594476249e-02,-3.870440293293324341e-02,-4.392841935528125213e-02,-4.712810416436102878e-02
4.007580321690436959e-02,1.563728936580836837e-02,1.057929443564177563e-03,-1.111328345867738931e-02,-1.786338147896060144e-02,-2.678520100923167946e-02,-3.107749833206840603e-02,-3.350694473747142105e-02
4.684946509882328969e-02,2.646446089514731259e-02,1.047837030121207512e-02,1.064960717589309366e-03,-9.112091490180277559e-03,-1.484804177882951409e-02,-2.083919356465280606e-02,-2.510029468570269470e-02
5.447394485351270826e-02,3.440100352811616830e-02,1.883863210718456430e-02,7.676120398248852117e-03,-4.057552402684668456e-04,-6.470852462525510974e-03,-1.320749289129091210e-02,-1.630077315097806789e-02
5.949987778941055044e-02,3.921432730344524831e-02,2.351743285034744654e-02,1.474461035659644335e-02,6.669374101898481455e-03,-5.314447819018665526e-04,-5.878355338456742706e-03,-1.003580974097473613e-02
5.701718606771554593e-02,4.366896243010211925e-02,3.063338530429297532e-02,1.853075272612975805e-02,1.253185126016342042e-02,6.090442248391825068e-03,-8.606520072230719118e-04,-5.246921343235017542e-03
5.893790136013971753e-02,4.920079960583920858e-02,3.378266596210718897e-02,2.426456877808928769e-02,1.789698429859380019e-02,1.155531393419761098e-02,4.162346137110738489e-03,-8.741109511781452448e-04
