1.402900620225299034e-10,9.670840907834384282e-10,1.907854532634596204e-09,8.202897601123679713e-10,9.027373210399960698e-10,6.703267033591178943e-10,3.575489777618524660e-10,3.258795194615062977e-10
1.145651989205487068e-09,1.028392073993309935e-11,1.836602985319496347e-11,7.854548241439603735e-11,1.516701619627800079e-10,8.493858853497182851e-11,1.044137941912675487e-10,1.022552372673243282e-10
1.735897019531812189e-09,1.882671647342668305e-11,3.905534643785844501e-12,2.108103280425647018e-12,3.007412957566740164e-12,1.288825587877359543e-11,9.123632263397831110e-12,1.765775428518668442e-11
7.972920927604544725e-10,7.396258528272983751e-11,5.836993129642432784e-12,1.209989642984402311e-12,1.918760920753527289e-12,4.120349507990979137e-12,2.294904571381078823e-12,6.466941820873637940e-12
8.878875571457941776e-10,1.300639011113362722e-10,4.461611244079510831e-12,1.708989806610386256e-12,1.264136171031136446e-12,6.956315633984521670e-13,1.823012858771467597e-12,8.895303564261047036e-13
7.116437255173748831e-10,9.745298733524466582e-11,1.373212431750609093e-11,4.830923965253771545e-12,1.137703633373651892e-12,1.078859237833523296e-12,6.336957045027124861e-13,9.572854176677678929e-13
3.604558550428692621e-10,1.080624626089813908e-10,1.137664088118396104e-11,5.437790966529375434e-12,1.284885331010892217e-12,6.920437181648470362e-13,8.064184909840935716e-13,4.006738261599471183e-13
2.650945670587101445e-10,9.011968718931488967e-11,1.572833256629546347e-11,4.372078003676228278e-12,1.485292656517394356e-12,1.096821754432707589e-12,2.578907663207984036e-13,3.183279175427647097e-13
